id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
85,329371.4249905,80.10450005531311,523,525,0.46584561177826195,0.4067915073512875,1.471964624103112,0.9684970706351819,3d gaze,-8.92036704906943,7.851010340450591,115.58814650365038,329371.4249905 329371.4274935 329371.429997 329371.43500349997 329371.4375065 329371.44001 329371.4425135 329371.44501649996 329371.44751950004 329371.450023 329371.4550295 329371.45753250003 329371.460036 329371.4625395 329371.4650425 329371.4675455 329371.470049 329371.47255249997 329371.4750555 329371.477559 329371.4800625 329371.48256549996 329371.48506850004 329371.487572 329371.4900755 329371.4925785 329371.49508200004 329371.4975855 329371.5000885 329371.5025915 329371.50509500003
86,329371.6327615,145.18900000257418,529,533,0.3771364509892852,0.6395018791329649,1.2179953137288004,0.9769899068364757,3d gaze,-27.384416807774063,-18.177552808965668,124.23158976305342,329371.6327615 329371.63526450004 329371.637768 329371.640271 329371.6427745 329371.64527750004 329371.6477805 329371.650284 329371.6527875 329371.6552905 329371.6577935 329371.66029699997 329371.6628005 329371.6653035 329371.67030999996 329371.6728135 329371.6753165 329371.6778195 329371.680323 329371.68282650004 329371.6853295 329371.690336 329371.6928395 329371.695343 329371.69784649997 329371.7003495 329371.7028525 329371.705356 329371.70785949996 329371.71036250005 329371.7128655 329371.715369 329371.7178725 329371.72037550004 329371.7228785 329371.725382 329371.732892 329371.73539499997 329371.7378985 329371.7404015 329371.7504145 329371.752918 329371.755421 329371.75792450004 329371.7604275 329371.767937 329371.7704405 329371.77294349996 329371.775447 329371.7779505
87,329371.84303550003,127.66599998576567,535,539,0.6514316174768304,0.38745254608026297,1.3431612719367527,0.9977316070522306,3d gaze,27.278004907077122,11.07573157017153,127.22530681725809,329371.84303550003 329371.8455385 329371.84804149996 329371.850545 329371.8530485 329371.8555515 329371.85805449996 329371.86055800004 329371.8630615 329371.8655645 329371.8680675 329371.873074 329371.8755775 329371.8780805 329371.880584 329371.8830875 329371.8905975 329371.893101 329371.903114 329371.905617 329371.90812050004 329371.9106235 329371.918133 329371.9206365 329371.92313949997 329371.925643 329371.9281465 329371.9306495 329371.93315249996 329371.935656 329371.9406625 329371.9431655 329371.94566900004 329371.9481725 329371.9506755 329371.9531785 329371.955682 329371.9681985 329371.9707015
88,329371.9782115,80.10400005150586,539,542,0.6403056071922358,0.4113279526125217,1.368976135581906,0.996199103301297,3d gaze,24.73043395325111,8.165496025345426,126.23905118779118,329371.9782115 329371.9882245 329371.9957345 329372.003244 329372.0057475 329372.010754 329372.0132575 329372.0157605 329372.02076700004 329372.0232705 329372.0257735 329372.0282765 329372.03078000003 329372.0332835 329372.03578649997 329372.040793 329372.0432965 329372.04579949996 329372.04830250004 329372.050806 329372.0558125 329372.05831550003
89,329372.3386815,82.60749996406958,550,553,0.5062126375279985,0.519192537734462,1.3354482354070467,0.7744796847391647,3d gaze,-1.9912483499008786,-4.632827487542972,137.73512777990047,329372.3386815 329372.3411845 329372.34619099996 329372.3486945 329372.3612105 329372.366217 329372.3712235 329372.37372649997 329372.38624300004 329372.3887465 329372.39125 329372.393753 329372.39625650004 329372.3987595 329372.401263 329372.408773 329372.41127599997 329372.4162825 329372.42128899996
90,329372.428799,110.14350003097206,553,556,0.5071703096386371,0.5321953884011783,0.6680900701188867,0.7966226055165713,3d gaze,-1.779639841335642,-6.225129102998176,137.1601549031422,329372.428799 329372.431302 329372.43380550004 329372.4363085 329372.4388115 329372.4463215 329372.44882499997 329372.451328 329372.4738575 329372.4763605 329372.4838705 329372.4938835 329372.5013935 329372.5064 329372.50890350004 329372.5114065 329372.5139095 329372.516413 329372.5214195 329372.52392249997 329372.526426 329372.5289295 329372.5314325 329372.53393549996 329372.536439 329372.5389425
91,329372.56147149997,130.17000001855195,557,561,0.42588234671896436,0.3740343693546335,1.4971028193867335,0.8818088975363644,3d gaze,-17.200844053669897,12.065325024985118,122.5585572326399,329372.56147149997 329372.563975 329372.566478 329372.57398800005 329372.576491 329372.5789945 329372.5814975 329372.58400100004 329372.5865045 329372.591511 329372.59401450003 329372.5965175 329372.59902049997 329372.6065305 329372.60903399996 329372.6140405 329372.6240535 329372.6265565 329372.63156300003 329372.6340665 329372.63656949997 329372.6390725 329372.644079 329372.64658249996 329372.6490855 329372.651589 329372.6540925 329372.65659549995 329372.65909850004 329372.671615 329372.67411849997 329372.6766215 329372.679125 329372.681628 329372.68413149996 329372.689138 329372.6916415
92,329373.002046,80.10400005150586,570,572,0.417308178506565,0.3720023774483352,1.4969478716824702,0.873380101124053,3d gaze,-19.193455576767853,12.517338590803508,124.55102724561226,329373.002046 329373.009556 329373.012059 329373.0145625 329373.0170655 329373.0195685 329373.02207199996 329373.0270785 329373.0295815 329373.032085 329373.03458850004 329373.042098 329373.04460100003 329373.04960749997 329373.0596205 329373.06212400005 329373.0671305 329373.0696335 329373.07213700004 329373.0746405 329373.079647 329373.08215000003
93,329373.0921635,90.11699992697686,573,575,0.43273372250221415,0.39729481442262743,1.4740524540364321,0.9178356750301887,3d gaze,-16.177416590002103,9.630950191416558,125.18950867162847,329373.0921635 329373.0946665 329373.09716999996 329373.107183 329373.10968600004 329373.1121895 329373.1146925 329373.117196 329373.124706 329373.127209 329373.1297125 329373.1322155 329373.13471849996 329373.1422285 329373.1497385 329373.1597515 329373.16225449997 329373.167261 329373.1697645 329373.17226749996 329373.1747705 329373.179777 329373.18228049995
94,329373.184784,82.60750002227724,575,578,0.44037119786337703,0.41607380469077476,1.1121669321777965,0.7999873762930984,3d gaze,-14.902183257814746,7.602026172612202,127.35387141813437,329373.184784 329373.1872875 329373.1897905 329373.1922935 329373.19479700003 329373.1973005 329373.19980349997 329373.20481 329373.2073135 329373.20981649996 329373.21232 329373.2148235 329373.2173265 329373.2198295 329373.224836 329373.2273395 329373.2298425 329373.23234600003 329373.2348495 329373.242359 329373.2498685 329373.2598815 329373.262385 329373.2673915
95,329373.317457,212.77749998262152,579,586,0.49878496168985653,0.5282485513134947,1.4925625411817431,0.9016842769623672,3d gaze,-3.5186603095178244,-5.675141419086343,135.7617539429708,329373.317457 329373.31996 329373.32246349996 329373.3249665 329373.32747 329373.3299735 329373.33247649996 329373.33497950004 329373.3424895 329373.3499995 329373.36001249996 329373.3625155 329373.367522 329373.37002549996 329373.37252850004 329373.3750315 329373.380038 329373.38254150003 329373.385045 329373.3875485 329373.3900515 329373.392555 329373.3950585 329373.400065 329373.402568 329373.4050715 329373.40757449996 329373.41007750004 329373.412581 329373.4150845 329373.4175875 329373.42009050003 329373.422594 329373.4250975 329373.4276005 329373.4301035 329373.432607 329373.43511049997 329373.4376135 329373.44512299995 329373.4476265 329373.4501295 329373.452633 329373.4551365 329373.45763950003 329373.465149 329373.4676525 329373.4701555 329373.47265899996 329373.4751625 329373.4776655 329373.480169 329373.48267249996 329373.48517550004 329373.4876785 329373.490182 329373.4926855 329373.49518850003 329373.497692 329373.5001955 329373.5026985 329373.5052015 329373.507705 329373.51020849997 329373.5127115 329373.5152145 329373.517718 329373.52022149996 329373.52272450004 329373.5252275 329373.527731 329373.5302345
96,329373.53273750003,172.72499995306134,586,591,0.4894212160687572,0.5412391206626535,0.9466134833778558,0.992928013546492,3d gaze,-5.454450847033572,-7.225491255370926,134.8258539788778,329373.53273750003 329373.5352405 329373.537744 329373.545254 329373.54775699996 329373.5502605 329373.5527635 329373.5552665 329373.55777 329373.56528 329373.567783 329373.57028650003 329373.5727895 329373.57529249997 329373.577796 329373.5802995 329373.5828025 329373.58530599996 329373.5878095 329373.5903125 329373.592816 329373.59531949996 329373.59782250004 329373.6003255 329373.602829 329373.6053325 329373.60783550004 329373.6103385 329373.612842 329373.6153455 329373.6178485 329373.6203515 329373.62285499997 329373.6253585 329373.6278615 329373.6303645 329373.63286799996 329373.6353715 329373.6378745 329373.64538400003 329373.6478875 329373.65039049997 329373.652894 329373.6553975 329373.6579005 329373.662907 329373.6654105 329373.6679135 329373.6704165 329373.6779265 329373.68043 329373.6854365 329373.6954495 329373.69795299997 329373.700456 329373.7029595 329373.7054625
97,329374.0358935,210.2739999536425,601,607,0.4404178703527083,0.2769183515664347,0.9760154229330271,0.7542325866971403,3d gaze,-15.226444443719942,24.209519609548725,128.2558900908568,329374.0358935 329374.0409 329374.0459065 329374.053416 329374.05842250003 329374.08345499996 329374.0959715 329374.1034815 329374.1059845 329374.1134945 329374.115998 329374.118501 329374.1235075 329374.14103 329374.1435335 329374.1460365 329374.14853999997 329374.1560495 329374.15855299996 329374.1610565 329374.166063 329374.1785795 329374.2061155 329374.20861850004 329374.2161285 329374.2261415 329374.241161 329374.2461675
98,329374.2887225,155.2025000564754,608,613,0.41284613585276186,0.278410234551566,1.267796160138305,0.7234543518069084,3d gaze,-19.898549868826418,22.98277452541462,121.96227665326464,329374.2887225 329374.301239 329374.30874899996 329374.328775 329374.3337815 329374.3362845 329374.341291 329374.3437945 329374.34880100004 329374.35881400004 329374.361317 329374.3638205 329374.3663235 329374.406376 329374.4088795 329374.4264025 329374.43391200004 329374.4364155 329374.4389185 329374.443925
99,329374.4464285,142.6859999774024,613,617,0.4151435268343834,0.29337702373273605,0.5562513493101381,0.7404793031666519,3d gaze,-19.81724754210288,21.689918862722262,124.60373389327596,329374.4464285 329374.463951 329374.466454 329374.46895749995 329374.47146050003 329374.473964 329374.476467 329374.4789705 329374.48147400003 329374.488984 329374.4939905 329374.498997 329374.5140165 329374.51902300003 329374.5265325 329374.53404249996 329374.5415525 329374.54655900004 329374.5515655 329374.5715915 329374.5816045 329374.5891145
100,329374.691748,212.77750004082918,620,627,0.437284628676584,0.3067389365846124,0.5526212492492409,0.727725889169304,3d gaze,-16.04865261555315,20.935535861324503,130.29649478791188,329374.691748 329374.69425099995 329374.6992575 329374.701761 329374.70426449995 329374.7067675 329374.709271 329374.71177399997 329374.7142775 329374.7167805 329374.721787 329374.72429050005 329374.7267935 329374.73430350004 329374.736807 329374.7418135 329374.74682 329374.74932299997 329374.7518265 329374.756833 329374.75933599996 329374.7618395 329374.78687199997 329374.78937500005 329374.7918785 329374.79938850005 329374.80940150004 329374.816911 329374.8694795 329374.87198299996 329374.8794925 329374.881996 329374.8870025 329374.8895055 329374.892009 329374.9045255
